"Latin","gx","gy"
"Fagus sylvatica",4390939.59,5661610.23
"Fagus sylvatica",4390945.73,5661608.88
"Fagus sylvatica",4390944.77,5661609.68
"Fagus sylvatica",4390945.05,5661613.75
"Fagus sylvatica",4390944.17,5661614
"Fagus sylvatica",4390943.15,5661615.67
"Fagus sylvatica",4390949.02,5661612.98
"Fagus sylvatica",4390945.37,5661619.43
"Fagus sylvatica",4390933.75,5661622.53
"Fagus sylvatica",4390932.86,5661630.76
"Fagus sylvatica",4390939.35,5661630.63
"Fagus sylvatica",4390938.22,5661635.45
"Fagus sylvatica",4390940.37,5661637.08
"Fagus sylvatica",4390941.05,5661635.68
"Fagus sylvatica",4390945.03,5661636.5
"Fagus sylvatica",4390945.59,5661636.5
"Fraxinus excelsior",4390939.37,5661627.1
"Fagus sylvatica",4390948.76,5661627.08
"Fagus sylvatica",4390949.57,5661631.22
"Fagus sylvatica",4390949.04,5661642.48
"Fagus sylvatica",4390948.2,5661641.83
"Fagus sylvatica",4390949.86,5661646.06
"Fagus sylvatica",4390939.21,5661643.57
"Fagus sylvatica",4390935.27,5661642.4
"Fagus sylvatica",4390936.21,5661646.18
"Fagus sylvatica",4390925.34,5661653.33
"Fagus sylvatica",4390926.99,5661653.93
"Fagus sylvatica",4390929.17,5661650.87
"Fagus sylvatica",4390936.6,5661651.74
"Fagus sylvatica",4390938.1,5661652.51
"Acer pseudoplatanus",4390938.04,5661653.03
"Fagus sylvatica",4390942.78,5661655.34
"Fraxinus excelsior",4390948.87,5661655.86
"Fagus sylvatica",4390949.44,5661651.13
"Fagus sylvatica",4390949.2,5661659.71
"Fagus sylvatica",4390941.96,5661663.32
"Acer pseudoplatanus",4390941.02,5661663.41
"Fagus sylvatica",4390939.43,5661660
"Fagus sylvatica",4390934.79,5661657.29
"Fagus sylvatica",4390934.5,5661658.88
"Fagus sylvatica",4390929.7,5661661.48
"Fagus sylvatica",4390924.13,5661661.68
"Fagus sylvatica",4390931.59,5661665.29
"Fagus sylvatica",4390937.11,5661663.92
"Fagus sylvatica",4390945.96,5661668.92
"Fagus sylvatica",4390950.11,5661671.57
"Fagus sylvatica",4390943.97,5661670.09
"Fagus sylvatica",4390942.87,5661671.82
"Fagus sylvatica",4390947.32,5661675.95
"Fagus sylvatica",4390946.78,5661677.92
"Fagus sylvatica",4390944.82,5661675.82
"Fagus sylvatica",4390941.36,5661674.55
"Fagus sylvatica",4390936.33,5661671.97
"Fagus sylvatica",4390931.96,5661679.1
"Fagus sylvatica",4390934.44,5661677.2
"Fagus sylvatica",4390933.8,5661679.34
"Fagus sylvatica",4390932.71,5661681.78
"Fagus sylvatica",4390939.26,5661677.89
"Fagus sylvatica",4390941.03,5661680.93
"Fagus sylvatica",4390943.6,5661680.76
"Fagus sylvatica",4390946.6,5661681.48
"Fagus sylvatica",4390946.06,5661683.6
"Fagus sylvatica",4390946.67,5661686.13
"Fagus sylvatica",4390948.04,5661688.91
"Fagus sylvatica",4390949.47,5661690.29
"Fagus sylvatica",4390949.29,5661695.57
"Fagus sylvatica",4390945.81,5661695.88
"Fagus sylvatica",4390944.35,5661692.31
"Fagus sylvatica",4390943.09,5661688.9
"Fagus sylvatica",4390938.98,5661692.4
"Fagus sylvatica",4390938.34,5661692.85
"Fagus sylvatica",4390939.44,5661694
"Fagus sylvatica",4390938.38,5661697.14
"Fagus sylvatica",4390945.05,5661698.42
"Fagus sylvatica",4390950.17,5661733.32
"Fagus sylvatica",4390949.03,5661729.23
"Fagus sylvatica",4390949.25,5661726.94
"Fagus sylvatica",4390948.39,5661727.03
"Fagus sylvatica",4390949.17,5661717.52
"Fagus sylvatica",4390946.11,5661717.69
"Fagus sylvatica",4390945.78,5661716.42
"Fagus sylvatica",4390947.88,5661714.15
"Fagus sylvatica",4390948.56,5661712.82
"Carpinus betulus",4390944.35,5661713.43
"Fagus sylvatica",4390942.1,5661707.34
"Fagus sylvatica",4390941.11,5661706.99
"Fagus sylvatica",4390942.18,5661704.16
"Fagus sylvatica",4390941.71,5661702.49
"Fagus sylvatica",4390938.79,5661589.69
"Fagus sylvatica",4390951.67,5661441
"Fagus sylvatica",4390951.25,5661433
"Fagus sylvatica",4390952.57,5661427.81
"Fagus sylvatica",4390952.36,5661424.58
"Fagus sylvatica",4390953.47,5661422.52
"Fagus sylvatica",4390954.9,5661421.33
"Fagus sylvatica",4390955.4,5661424.18
"Fagus sylvatica",4390955.64,5661424.34
"Fagus sylvatica",4390954.52,5661427.17
"Fagus sylvatica",4390953.35,5661429.96
"Fagus sylvatica",4390954.57,5661431.54
"Fagus sylvatica",4390955.57,5661434.87
"Fagus sylvatica",4390955.57,5661437.37
"Fagus sylvatica",4390958.65,5661441.96
"Fagus sylvatica",4390960.03,5661443.11
"Fagus sylvatica",4390958.61,5661446.17
"Fagus sylvatica",4390959.99,5661446.05
"Fagus sylvatica",4390961.04,5661446.83
"Fagus sylvatica",4390963.27,5661449.12
"Fagus sylvatica",4390967.23,5661447.79
"Fagus sylvatica",4390967.95,5661445.26
"Fagus sylvatica",4390966.63,5661442.17
"Fagus sylvatica",4390962.51,5661443.09
"Fagus sylvatica",4390960.88,5661440.4
"Fagus sylvatica",4390962.23,5661437.11
"Fagus sylvatica",4390969.31,5661431.03
"Fagus sylvatica",4390966.86,5661430.47
"Fagus sylvatica",4390964.77,5661430.26
"Fagus sylvatica",4390964.02,5661433.23
"Fagus sylvatica",4390959.92,5661435.51
"Fagus sylvatica",4390960.33,5661434.27
"Fagus sylvatica",4390960.6,5661431.26
"Fagus sylvatica",4390959.7,5661429.3
"Fagus sylvatica",4390960.43,5661428.61
"Fagus sylvatica",4390965.45,5661428.73
"Fagus sylvatica",4390968.1,5661427.57
"Fagus sylvatica",4390967.06,5661424.42
"Fagus sylvatica",4390964.2,5661424.6
"Fagus sylvatica",4390962.61,5661425.14
"Fagus sylvatica",4390959.84,5661425.51
"Fagus sylvatica",4390959.42,5661424.13
"Fagus sylvatica",4390960.05,5661420.65
"Fagus sylvatica",4390962.48,5661422.36
"Fagus sylvatica",4390964.19,5661420.38
"Fagus sylvatica",4390966.78,5661421.06
"Fagus sylvatica",4390968.3,5661421.49
"Fagus sylvatica",4390975.88,5661424.76
"Fagus sylvatica",4390975.51,5661425.17
"Fraxinus excelsior",4390976.04,5661426.62
"Fagus sylvatica",4390975.65,5661427.77
"Fagus sylvatica",4390975.44,5661427.97
"Fagus sylvatica",4390979.58,5661428.26
"Fagus sylvatica",4390980.19,5661422.83
"Fagus sylvatica",4390981.67,5661425.59
"Fagus sylvatica",4390981.61,5661432.18
"Fagus sylvatica",4390978.73,5661433.26
"Fagus sylvatica",4390979.75,5661436.44
"Fraxinus excelsior",4390974.32,5661435.68
"Fagus sylvatica",4390974.94,5661436.74
"Fagus sylvatica",4390979.99,5661443.57
"Fagus sylvatica",4390981.4,5661443.92
"Fagus sylvatica",4390979.27,5661444.79
"Fagus sylvatica",4390982.28,5661446.65
"Fagus sylvatica",4390982.88,5661448.29
"Carpinus betulus",4390975.21,5661448.24
"Fagus sylvatica",4390987.58,5661448.1
"Fagus sylvatica",4390984.51,5661445.12
"Fagus sylvatica",4390986.45,5661441.03
"Fagus sylvatica",4390983.72,5661425.49
"Fagus sylvatica",4390990.15,5661426.1
"Fagus sylvatica",4390989.86,5661427.34
"Fagus sylvatica",4390990.79,5661427.2
"Fagus sylvatica",4390990.97,5661425.45
"Fagus sylvatica",4390991.58,5661427.71
"Fagus sylvatica",4390989.25,5661428.35
"Fagus sylvatica",4390989.49,5661431.04
"Fagus sylvatica",4390992.26,5661428.98
"Fagus sylvatica",4390993.61,5661431.53
"Fagus sylvatica",4390994.24,5661429.1
"Fagus sylvatica",4390995.9,5661427.86
"Fagus sylvatica",4390996.67,5661428.24
"Fagus sylvatica",4390997.07,5661429.16
"Fagus sylvatica",4390999.7,5661430.96
"Fraxinus excelsior",4390999.33,5661431.63
"Fagus sylvatica",4390997.94,5661434.74
"Fagus sylvatica",4390995.55,5661437.63
"Fagus sylvatica",4390996.53,5661440.37
"Fraxinus excelsior",4390991.88,5661441.23
"Fagus sylvatica",4390990.2,5661441.6
"Fagus sylvatica",4390988.88,5661444.6
"Acer pseudoplatanus",4390991.55,5661446.71
"Fagus sylvatica",4390994.2,5661446.29
"Fagus sylvatica",4390990.94,5661449.3
"Fagus sylvatica",4390952.41,5661452.22
"Fagus sylvatica",4390952.85,5661451.26
"Fagus sylvatica",4390954,5661453.17
"Fagus sylvatica",4390950.92,5661454.09
"Fagus sylvatica",4390950.43,5661455.6
"Fagus sylvatica",4390950.6,5661457.34
"Fagus sylvatica",4390951.47,5661458.99
"Fagus sylvatica",4390952.1,5661459.03
"Fagus sylvatica",4390952.03,5661459.71
"Fagus sylvatica",4390951.81,5661460.36
"Fagus sylvatica",4390954.22,5661460.59
"Fagus sylvatica",4390955.32,5661461
"Fagus sylvatica",4390956.91,5661462.77
"Fagus sylvatica",4390954.63,5661462.79
"Fagus sylvatica",4390954.13,5661464.58
"Fagus sylvatica",4390953.75,5661464.5
"Fagus sylvatica",4390954.2,5661466.76
"Fagus sylvatica",4390954.75,5661470.23
"Fagus sylvatica",4390954.68,5661470.6
"Fraxinus excelsior",4390956.35,5661471.84
"Fagus sylvatica",4390957.08,5661471.04
"Fagus sylvatica",4390958.68,5661472.6
"Fagus sylvatica",4390959.52,5661473.56
"Fagus sylvatica",4390960.76,5661472.26
"Fagus sylvatica",4390954.41,5661475.72
"Fagus sylvatica",4390951.94,5661473.13
"Fagus sylvatica",4390951.86,5661471.67
"Fagus sylvatica",4390950.08,5661473.69
"Fagus sylvatica",4390949.67,5661477.13
"Fagus sylvatica",4390952.01,5661477.94
"Fagus sylvatica",4390954.14,5661477.44
"Fagus sylvatica",4390952.3,5661487.58
"Fagus sylvatica",4390950.43,5661488.8
"Fagus sylvatica",4390951.34,5661492.06
"Fagus sylvatica",4390955.6,5661491.18
"Fagus sylvatica",4390954.85,5661492.73
"Fagus sylvatica",4390957.11,5661488.75
"Fagus sylvatica",4390958.51,5661490.58
"Fagus sylvatica",4390957.15,5661497.28
"Fagus sylvatica",4390950.88,5661497.78
"Fagus sylvatica",4390954.38,5661499.76
"Fagus sylvatica",4390957.6,5661499.37
"Fagus sylvatica",4390962.56,5661499.14
"Fagus sylvatica",4390967.33,5661493.49
"Fagus sylvatica",4390962.18,5661488.92
"Fagus sylvatica",4390959.27,5661485.16
"Fagus sylvatica",4390964.5,5661483.78
"Fagus sylvatica",4390967.07,5661483.86
"Acer pseudoplatanus",4390966.72,5661486.07
"Fagus sylvatica",4390969.49,5661484.77
"Fagus sylvatica",4390969.86,5661479.5
"Fraxinus excelsior",4390968.62,5661477.89
"Carpinus betulus",4390966.06,5661479.52
"Fagus sylvatica",4390965.66,5661473.52
"Acer pseudoplatanus",4390965.12,5661471.2
"Fagus sylvatica",4390966.6,5661468.78
"Fraxinus excelsior",4390969.32,5661470.31
"Fagus sylvatica",4390970.38,5661472.05
"Fagus sylvatica",4390964.64,5661468.61
"Fagus sylvatica",4390961.85,5661468.6
"Fagus sylvatica",4390961.79,5661464.76
"Prunus avium",4390965.3,5661465.45
"Fagus sylvatica",4390967.25,5661459.21
"Fagus sylvatica",4390962.84,5661457.62
"Fagus sylvatica",4390960.77,5661456.89
"Fagus sylvatica",4390957.59,5661454.58
"Fagus sylvatica",4390960.02,5661454.77
"Fagus sylvatica",4390961.66,5661455.05
"Fagus sylvatica",4390962.36,5661456.21
"Acer pseudoplatanus",4390965.17,5661450.03
"Fagus sylvatica",4390972.57,5661449.37
"Ulmus glabra",4390978.93,5661453.91
"Fagus sylvatica",4390978.73,5661454.25
"Fagus sylvatica",4390980.93,5661455.65
"Fagus sylvatica",4390973.18,5661457.04
"Fagus sylvatica",4390972.98,5661456.63
"Fagus sylvatica",4390970.46,5661452.8
"Fagus sylvatica",4390972.44,5661465.28
"Prunus avium",4390974.37,5661465.1
"Fagus sylvatica",4390975.53,5661470.1
"Acer pseudoplatanus",4390972.52,5661475.68
"Fagus sylvatica",4390973.89,5661476.69
"Fagus sylvatica",4390978.46,5661479.34
"Fagus sylvatica",4390982.06,5661474.94
"Fagus sylvatica",4390983.03,5661475.49
"Fagus sylvatica",4390983.32,5661474.71
"Fagus sylvatica",4390984.03,5661473.53
"Fagus sylvatica",4390985.33,5661474.18
"Fagus sylvatica",4390986.14,5661473.15
"Fagus sylvatica",4390982.16,5661464.19
"Acer pseudoplatanus",4390982.51,5661463.42
"Fagus sylvatica",4390984.16,5661451.02
"Fagus sylvatica",4390998.66,5661458.88
"Fagus sylvatica",4390993.63,5661458.57
"Fagus sylvatica",4390992.42,5661459.67
"Fagus sylvatica",4390990.94,5661464.23
"Fagus sylvatica",4390988.55,5661462.41
"Fagus sylvatica",4390987.28,5661461.74
"Fagus sylvatica",4390986.43,5661463.62
"Fraxinus excelsior",4390987.4,5661465.62
"Fagus sylvatica",4390988.22,5661466.21
"Fagus sylvatica",4390992.21,5661466.77
"Fagus sylvatica",4390990.09,5661469.12
"Fagus sylvatica",4390994.79,5661470.44
"Fagus sylvatica",4390998.35,5661467.42
"Fagus sylvatica",4390997.57,5661479.62
"Fraxinus excelsior",4390997.49,5661480.64
"Fagus sylvatica",4390994.78,5661478.43
"Fagus sylvatica",4390994.11,5661478.9
"Fagus sylvatica",4390992.6,5661477.22
"Fagus sylvatica",4390990.01,5661474.9
"Fagus sylvatica",4390988.77,5661475.71
"Fagus sylvatica",4390989.2,5661479.61
"Fagus sylvatica",4390988.02,5661481.69
"Fagus sylvatica",4390989.64,5661485.1
"Fagus sylvatica",4390988.89,5661487.4
"Fagus sylvatica",4390983.12,5661484.75
"Fagus sylvatica",4390979.8,5661485
"Acer pseudoplatanus",4390974.85,5661486.62
"Fagus sylvatica",4390971.79,5661486.81
"Fagus sylvatica",4390975.15,5661491.49
"Fagus sylvatica",4390980.26,5661493.55
"Fagus sylvatica",4390979.24,5661498.51
"Fagus sylvatica",4390987,5661496.95
"Fagus sylvatica",4390984.23,5661492.44
"Fagus sylvatica",4390988.62,5661493.77
"Fagus sylvatica",4390992.61,5661498.97
"Fagus sylvatica",4390994.67,5661497.05
"Fagus sylvatica",4390989.63,5661499.89
"Fagus sylvatica",4390993.78,5661490.89
"Fagus sylvatica",4390999.41,5661488.69
"Fagus sylvatica",4390951.87,5661506.62
"Fagus sylvatica",4390955.08,5661506.99
"Fagus sylvatica",4390956.28,5661504.84
"Fagus sylvatica",4390955.97,5661510.55
"Fagus sylvatica",4390958.06,5661510.13
"Fagus sylvatica",4390958.9,5661509.41
"Fagus sylvatica",4390959.25,5661511.88
"Fagus sylvatica",4390956.79,5661513.22
"Fagus sylvatica",4390956.52,5661516.55
"Fagus sylvatica",4390954.41,5661517.94
"Fagus sylvatica",4390955.21,5661523.12
"Fagus sylvatica",4390956.35,5661527.69
"Fagus sylvatica",4390955.76,5661528.8
"Fagus sylvatica",4390951.31,5661532.52
"Fagus sylvatica",4390957.24,5661532.52
"Fagus sylvatica",4390961.37,5661532.63
"Fagus sylvatica",4390962.44,5661533.43
"Fagus sylvatica",4390952.9,5661541.54
"Fagus sylvatica",4390956.13,5661549.36
"Fagus sylvatica",4390960.54,5661546.33
"Fagus sylvatica",4390960.19,5661543.15
"Fagus sylvatica",4390958.76,5661543.15
"Fagus sylvatica",4390960.82,5661540.15
"Fagus sylvatica",4390964.55,5661539.81
"Fagus sylvatica",4390964.27,5661538.61
"Fagus sylvatica",4390965.78,5661535.39
"Fagus sylvatica",4390960.16,5661525.15
"Fagus sylvatica",4390962.64,5661522.7
"Fagus sylvatica",4390961.98,5661511.94
"Fagus sylvatica",4390961.25,5661509.14
"Fagus sylvatica",4390964.56,5661506.91
"Fagus sylvatica",4390965.5,5661508.59
"Fagus sylvatica",4390963.22,5661510.29
"Fagus sylvatica",4390963.62,5661512.05
"Acer pseudoplatanus",4390968.31,5661508.93
"Fagus sylvatica",4390965.83,5661500.55
"Fraxinus excelsior",4390969.17,5661501.58
"Fagus sylvatica",4390970.53,5661500.07
"Fagus sylvatica",4390971.33,5661504.61
"Fagus sylvatica",4390972.04,5661505.21
"Fagus sylvatica",4390969.71,5661514.75
"Fagus sylvatica",4390972.84,5661530.77
"Fagus sylvatica",4390971.59,5661533.9
"Fagus sylvatica",4390974.15,5661535.55
"Fagus sylvatica",4390977.92,5661534.94
"Fagus sylvatica",4390978.49,5661535.87
"Fagus sylvatica",4390977.44,5661539.77
"Fagus sylvatica",4390972.28,5661537.95
"Fagus sylvatica",4390969.98,5661540.21
"Fagus sylvatica",4390965.51,5661545.4
"Fagus sylvatica",4390969.47,5661545.86
"Fagus sylvatica",4390973.27,5661547.72
"Fagus sylvatica",4390976.84,5661548.88
"Fagus sylvatica",4390974.98,5661543.49
"Fagus sylvatica",4390980.23,5661543.27
"Fagus sylvatica",4390984.47,5661548.97
"Fagus sylvatica",4390983.05,5661543.53
"Fagus sylvatica",4390982.5,5661541.16
"Fagus sylvatica",4390984,5661540.31
"Fraxinus excelsior",4390984.83,5661541.7
"Fagus sylvatica",4390988.78,5661532.19
"Fagus sylvatica",4390980.71,5661530.37
"Fagus sylvatica",4390983.78,5661527.51
"Fagus sylvatica",4390979.15,5661524.79
"Fagus sylvatica",4390978.88,5661513.87
"Fagus sylvatica",4390976.22,5661510.49
"Fagus sylvatica",4390975.33,5661505.99
"Fagus sylvatica",4390975.92,5661505.27
"Fagus sylvatica",4390984.18,5661507.72
"Fagus sylvatica",4390979.91,5661511.42
"Fagus sylvatica",4390985.45,5661515.33
"Fagus sylvatica",4390986.68,5661515.32
"Fagus sylvatica",4390987.45,5661516.78
"Fagus sylvatica",4390989.11,5661526.33
"Fagus sylvatica",4390993.56,5661534.45
"Fraxinus excelsior",4390991.61,5661536.78
"Fagus sylvatica",4390990.88,5661537.4
"Fagus sylvatica",4390997.81,5661535.49
"Fagus sylvatica",4390997.47,5661533.46
"Fagus sylvatica",4390996.41,5661520.59
"Fagus sylvatica",4390999.71,5661518.36
"Fagus sylvatica",4390994.24,5661512.82
"Fagus sylvatica",4390998.09,5661507.19
"Fagus sylvatica",4390995.24,5661503.95
"Fagus sylvatica",4390986.57,5661502.59
"Fagus sylvatica",4390981.2,5661503.04
"Fagus sylvatica",4390987.8,5661508.04
"Fagus sylvatica",4390987.7,5661509.17
"Fagus sylvatica",4390953.24,5661563.48
"Fagus sylvatica",4390955.95,5661563.42
"Fagus sylvatica",4390951.25,5661569.8
"Fagus sylvatica",4390955.28,5661569.86
"Fagus sylvatica",4390959.12,5661570.78
"Fagus sylvatica",4390954.86,5661573.86
"Fagus sylvatica",4390951.23,5661577.08
"Fagus sylvatica",4390954.2,5661578.78
"Fagus sylvatica",4390952.6,5661580.35
"Fagus sylvatica",4390951.55,5661580.53
"Fagus sylvatica",4390956.7,5661590.71
"Fagus sylvatica",4390956.71,5661592.45
"Fagus sylvatica",4390956.04,5661592.93
"Fagus sylvatica",4390950.87,5661592.14
"Fagus sylvatica",4390951.4,5661595.46
"Fagus sylvatica",4390950.76,5661597.44
"Fagus sylvatica",4390950.57,5661599.66
"Fagus sylvatica",4390963.98,5661598.7
"Fagus sylvatica",4390963.9,5661597.02
"Fagus sylvatica",4390958.86,5661593.96
"Fagus sylvatica",4390959.67,5661590.23
"Fagus sylvatica",4390960.14,5661589.05
"Fagus sylvatica",4390960.45,5661589.96
"Fagus sylvatica",4390963.58,5661592.49
"Fagus sylvatica",4390961.54,5661582.7
"Fagus sylvatica",4390962.67,5661581.84
"Fagus sylvatica",4390960.86,5661581.37
"Fagus sylvatica",4390963.29,5661573.59
"Fagus sylvatica",4390965.49,5661568.2
"Fagus sylvatica",4390967.28,5661568.85
"Fagus sylvatica",4390962.08,5661561.54
"Fagus sylvatica",4390962.94,5661560
"Fagus sylvatica",4390957.97,5661555.52
"Fagus sylvatica",4390967.07,5661551.4
"Fagus sylvatica",4390974.76,5661553.73
"Fagus sylvatica",4390976.17,5661554.25
"Fagus sylvatica",4390975.48,5661555.21
"Fagus sylvatica",4390973.39,5661554.89
"Fagus sylvatica",4390965.8,5661556.61
"Carpinus betulus",4390970.1,5661561.98
"Fagus sylvatica",4390980.1,5661558.8
"Fagus sylvatica",4390975.23,5661569.57
"Fagus sylvatica",4390970.81,5661569.81
"Fagus sylvatica",4390971.18,5661573.41
"Fagus sylvatica",4390968.9,5661579.9
"Fagus sylvatica",4390971.72,5661585.77
"Fagus sylvatica",4390970.31,5661593.01
"Fagus sylvatica",4390971.71,5661597.56
"Fagus sylvatica",4390976.78,5661590.25
"Fagus sylvatica",4390978.67,5661586.57
"Fagus sylvatica",4390976.72,5661581.14
"Fagus sylvatica",4390981.08,5661580.95
"Fagus sylvatica",4390980.87,5661576.96
"Fagus sylvatica",4390979.89,5661573.7
"Fagus sylvatica",4390985.32,5661564.03
"Fagus sylvatica",4390983.68,5661563.64
"Fagus sylvatica",4390981.98,5661555.52
"Fagus sylvatica",4390981.16,5661555.19
"Fagus sylvatica",4390996.01,5661551.91
"Fagus sylvatica",4390996.02,5661559.71
"Fagus sylvatica",4390990.81,5661562.46
"Fagus sylvatica",4390995.29,5661566.41
"Fagus sylvatica",4390987.83,5661574.38
"Fagus sylvatica",4390990.6,5661571.52
"Fagus sylvatica",4390993.83,5661571.94
"Fagus sylvatica",4390995.44,5661574.12
"Fagus sylvatica",4390995,5661574.53
"Fagus sylvatica",4390999.68,5661573.53
"Fraxinus excelsior",4390997.03,5661578.6
"Fagus sylvatica",4390993.25,5661577.51
"Fagus sylvatica",4390993.4,5661581.98
"Fagus sylvatica",4390988.3,5661581.35
"Fagus sylvatica",4390984.3,5661586.64
"Fagus sylvatica",4390984.56,5661586.8
"Fagus sylvatica",4390986.55,5661589.17
"Fraxinus excelsior",4390991.11,5661589.92
"Fagus sylvatica",4390995.69,5661586.73
"Fagus sylvatica",4390998.03,5661582.41
"Fagus sylvatica",4390998.16,5661581.55
"Fagus sylvatica",4390992.25,5661594.03
"Fagus sylvatica",4390995.12,5661598.01
"Fagus sylvatica",4390997.67,5661599.66
"Fagus sylvatica",4390957.75,5661604.07
"Fagus sylvatica",4390958.03,5661604.36
"Fagus sylvatica",4390959.01,5661610.11
"Fagus sylvatica",4390958.02,5661611.17
"Fagus sylvatica",4390958.35,5661610.88
"Fagus sylvatica",4390953.73,5661610.09
"Fagus sylvatica",4390952.15,5661613.6
"Fagus sylvatica",4390949.81,5661617.89
"Fagus sylvatica",4390950.65,5661618.68
"Fagus sylvatica",4390954.41,5661619.71
"Fagus sylvatica",4390953.74,5661626.93
"Fagus sylvatica",4390958.7,5661625.27
"Fraxinus excelsior",4390961.85,5661630.51
"Fagus sylvatica",4390960.55,5661633.43
"Fagus sylvatica",4390957.13,5661634.42
"Fagus sylvatica",4390951.79,5661636
"Fagus sylvatica",4390952.58,5661637.41
"Fagus sylvatica",4390954.13,5661642.47
"Fagus sylvatica",4390955.76,5661642.52
"Carpinus betulus",4390958.98,5661639.44
"Fagus sylvatica",4390951.52,5661646.21
"Fagus sylvatica",4390955.55,5661648.23
"Fagus sylvatica",4390960.54,5661647.74
"Fagus sylvatica",4390968.54,5661649.13
"Fagus sylvatica",4390971.3,5661634.13
"Fagus sylvatica",4390965.62,5661633.6
"Fagus sylvatica",4390965.36,5661629.02
"Fagus sylvatica",4390963.3,5661623.61
"Carpinus betulus",4390963.61,5661621.2
"Fagus sylvatica",4390956.28,5661615.95
"Fagus sylvatica",4390969.2,5661607.03
"Fagus sylvatica",4390973.51,5661602.93
"Carpinus betulus",4390978.84,5661607.95
"Carpinus betulus",4390974.28,5661609.51
"Fagus sylvatica",4390974.68,5661610.39
"Fagus sylvatica",4390974.29,5661611.84
"Fagus sylvatica",4390973.4,5661612.92
"Fagus sylvatica",4390968.92,5661614
"Fagus sylvatica",4390967.34,5661613.74
